violation_id,raw_address,house,direction,street_name,street_type,address_key
7320040,3122 W WARREN BLVD,3122,W,WARREN,BLVD,3122 W WARREN BLVD
7320041,3122 W WARREN BLVD,3122,W,WARREN,BLVD,3122 W WARREN BLVD
7319480,4838 S CHAMPLAIN AVE,4838,S,CHAMPLAIN,AVE,4838 S CHAMPLAIN AVE
7320511,851 W 53RD PL,851,W,53RD,PL,851 W 53RD PL
7322331,21 S CLARK ST,21,S,CLARK,ST,21 S CLARK ST
7329239,8336 S KERFOOT AVE,8336,S,KERFOOT,AVE,8336 S KERFOOT AVE
7329240,8336 S KERFOOT AVE,8336,S,KERFOOT,AVE,8336 S KERFOOT AVE
7320559,3750 N SOUTHPORT AVE,3750,N,SOUTHPORT,AVE,3750 N SOUTHPORT AVE
7347565,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7322321,21 S CLARK ST,21,S,CLARK,ST,21 S CLARK ST
7326243,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7322908,4601 N PAULINA ST,4601,N,PAULINA,ST,4601 N PAULINA ST
7326244,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7326237,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7326245,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7326233,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7326235,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7326234,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7320801,5400 S ST LOUIS AVE,5400,S,ST LOUIS,AVE,5400 S ST LOUIS AVE
7320802,5400 S ST LOUIS AVE,5400,S,ST LOUIS,AVE,5400 S ST LOUIS AVE
7326224,7952 S TRUMBULL AVE,7952,S,TRUMBULL,AVE,7952 S TRUMBULL AVE
7322907,4601 N PAULINA ST,4601,N,PAULINA,ST,4601 N PAULINA ST
7320555,3750 N SOUTHPORT AVE,3750,N,SOUTHPORT,AVE,3750 N SOUTHPORT AVE
7320232,3501 W ADAMS ST,3501,W,ADAMS,ST,3501 W ADAMS ST
7320556,3750 N SOUTHPORT AVE,3750,N,SOUTHPORT,AVE,3750 N SOUTHPORT AVE
7322910,4601 N PAULINA ST,4601,N,PAULINA,ST,4601 N PAULINA ST
7319802,2140 W DEVON AVE,2140,W,DEVON,AVE,2140 W DEVON AVE
7320557,3750 N SOUTHPORT AVE,3750,N,SOUTHPORT,AVE,3750 N SOUTHPORT AVE
7322909,4601 N PAULINA ST,4601,N,PAULINA,ST,4601 N PAULINA ST
7321779,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7320512,851 W 53RD PL,851,W,53RD,PL,851 W 53RD PL
7320473,8825 S HOUSTON AVE,8825,S,HOUSTON,AVE,8825 S HOUSTON AVE
7321778,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7347564,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7321776,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7320474,8825 S HOUSTON AVE,8825,S,HOUSTON,AVE,8825 S HOUSTON AVE
7324419,401 N STATE ST,401,N,STATE,ST,401 N STATE ST
7325927,650 E 105TH PL,650,E,105TH,PL,650 E 105TH PL
7320308,2001 W SUMMERDALE AVE,2001,W,SUMMERDALE,AVE,2001 W SUMMERDALE AVE
6530200,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
6530206,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
7323290,5615 S MASON AVE,5615,S,MASON,AVE,5615 S MASON AVE
7321777,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
6530198,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
7321769,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7321773,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7321770,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7321767,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7321768,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7321772,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7321771,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7320386,1148 N HONORE ST,1148,N,HONORE,ST,1148 N HONORE ST
7320565,5046 N WESTERN AVE,5046,N,WESTERN,AVE,5046 N WESTERN AVE
7319976,4068 N SHERIDAN RD,4068,N,SHERIDAN,RD,4068 N SHERIDAN RD
7321640,2609 S LOWE AVE,2609,S,LOWE,AVE,2609 S LOWE AVE
7320179,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7320180,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7321637,2609 S LOWE AVE,2609,S,LOWE,AVE,2609 S LOWE AVE
7320376,5825 N ROGERS AVE,5825,N,ROGERS,AVE,5825 N ROGERS AVE
7321641,2609 S LOWE AVE,2609,S,LOWE,AVE,2609 S LOWE AVE
7321638,2609 S LOWE AVE,2609,S,LOWE,AVE,2609 S LOWE AVE
7320377,5825 N ROGERS AVE,5825,N,ROGERS,AVE,5825 N ROGERS AVE
7320587,1160 E 55TH ST,1160,E,55TH,ST,1160 E 55TH ST
7320182,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7320175,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7319992,4815 N SPRINGFIELD AVE,4815,N,SPRINGFIELD,AVE,4815 N SPRINGFIELD AVE
7323416,7955 S HARVARD AVE,7955,S,HARVARD,AVE,7955 S HARVARD AVE
7347572,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7321774,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7328718,6157 S TALMAN AVE,6157,S,TALMAN,AVE,6157 S TALMAN AVE
7320159,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7328719,6157 S TALMAN AVE,6157,S,TALMAN,AVE,6157 S TALMAN AVE
7320969,2216 W HIRSCH ST,2216,W,HIRSCH,ST,2216 W HIRSCH ST
7319790,2140 W DEVON AVE,2140,W,DEVON,AVE,2140 W DEVON AVE
7328931,6159 S TALMAN AVE,6159,S,TALMAN,AVE,6159 S TALMAN AVE
7320991,2233 W OHIO ST,2233,W,OHIO,ST,2233 W OHIO ST
7325957,28 E 120TH PL,28,E,120TH,PL,28 E 120TH PL
7319803,2140 W DEVON AVE,2140,W,DEVON,AVE,2140 W DEVON AVE
7320992,2233 W OHIO ST,2233,W,OHIO,ST,2233 W OHIO ST
7320362,1055 E 55TH ST,1055,E,55TH,ST,1055 E 55TH ST
7319993,4815 N SPRINGFIELD AVE,4815,N,SPRINGFIELD,AVE,4815 N SPRINGFIELD AVE
7323415,7955 S HARVARD AVE,7955,S,HARVARD,AVE,7955 S HARVARD AVE
7321001,225 W RANDOLPH ST,225,W,RANDOLPH,ST,225 W RANDOLPH ST
7320158,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7320356,1643 W CORNELIA AVE,1643,W,CORNELIA,AVE,1643 W CORNELIA AVE
7320321,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7319801,2140 W DEVON AVE,2140,W,DEVON,AVE,2140 W DEVON AVE
7347571,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7347566,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7320323,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7320285,4726 N MAPLEWOOD AVE,4726,N,MAPLEWOOD,AVE,4726 N MAPLEWOOD AVE
7320306,2154 S ARCHER AVE,2154,S,ARCHER,AVE,2154 S ARCHER AVE
7325926,650 E 105TH PL,650,E,105TH,PL,650 E 105TH PL
7320325,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7320327,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7320279,4343 N CLARENDON AVE,4343,N,CLARENDON,AVE,4343 N CLARENDON AVE
7320274,4619 N RAVENSWOOD AVE,4619,N,RAVENSWOOD,AVE,4619 N RAVENSWOOD AVE
7320277,4615 N MALDEN ST,4615,N,MALDEN,ST,4615 N MALDEN ST
7325928,650 E 105TH PL,650,E,105TH,PL,650 E 105TH PL
7320281,4628 N CLIFTON AVE,4628,N,CLIFTON,AVE,4628 N CLIFTON AVE
7320273,4619 N RAVENSWOOD AVE,4619,N,RAVENSWOOD,AVE,4619 N RAVENSWOOD AVE
7320260,804 S KEDVALE AVE,804,S,KEDVALE,AVE,804 S KEDVALE AVE
7320245,3632 W POLK ST,3632,W,POLK,ST,3632 W POLK ST
7320262,5633 N KENMORE AVE,5633,N,KENMORE,AVE,5633 N KENMORE AVE
7320239,5503 N CAMPBELL AVE,5503,N,CAMPBELL,AVE,5503 N CAMPBELL AVE
7320240,5503 N CAMPBELL AVE,5503,N,CAMPBELL,AVE,5503 N CAMPBELL AVE
7320283,4726 N MAPLEWOOD AVE,4726,N,MAPLEWOOD,AVE,4726 N MAPLEWOOD AVE
7320329,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7320244,3632 W POLK ST,3632,W,POLK,ST,3632 W POLK ST
7321451,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
6657196,2001 W SUMMERDALE AVE,2001,W,SUMMERDALE,AVE,2001 W SUMMERDALE AVE
7320184,73 E ELM ST,73,E,ELM,ST,73 E ELM ST
7321449,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7321448,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7321450,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7320229,3828 W ARTHINGTON ST,3828,W,ARTHINGTON,ST,3828 W ARTHINGTON ST
7319891,4250 N MARINE DR,4250,N,MARINE,DR,4250 N MARINE DR
7321445,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7321446,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7321444,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7321443,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7320342,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7321447,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7320238,5503 N CAMPBELL AVE,5503,N,CAMPBELL,AVE,5503 N CAMPBELL AVE
7319888,4250 N MARINE DR,4250,N,MARINE,DR,4250 N MARINE DR
7319882,4250 N MARINE DR,4250,N,MARINE,DR,4250 N MARINE DR
6530196,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
7347560,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7319892,4250 N MARINE DR,4250,N,MARINE,DR,4250 N MARINE DR
7321442,2434 W 59TH ST,2434,W,59TH,ST,2434 W 59TH ST
7319974,4068 N SHERIDAN RD,4068,N,SHERIDAN,RD,4068 N SHERIDAN RD
7320354,1643 W CORNELIA AVE,1643,W,CORNELIA,AVE,1643 W CORNELIA AVE
7320322,5417 N KENMORE AVE,5417,N,KENMORE,AVE,5417 N KENMORE AVE
7322349,21 S CLARK ST,21,S,CLARK,ST,21 S CLARK ST
7320399,1148 N HONORE ST,1148,N,HONORE,ST,1148 N HONORE ST
7321775,4420 S DREXEL BLVD,4420,S,DREXEL,BLVD,4420 S DREXEL BLVD
7320404,1148 N HONORE ST,1148,N,HONORE,ST,1148 N HONORE ST
7319927,2001 W SUMMERDALE AVE,2001,W,SUMMERDALE,AVE,2001 W SUMMERDALE AVE
7328932,6159 S TALMAN AVE,6159,S,TALMAN,AVE,6159 S TALMAN AVE
7320561,3750 N SOUTHPORT AVE,3750,N,SOUTHPORT,AVE,3750 N SOUTHPORT AVE
7319994,4815 N SPRINGFIELD AVE,4815,N,SPRINGFIELD,AVE,4815 N SPRINGFIELD AVE
7319975,4068 N SHERIDAN RD,4068,N,SHERIDAN,RD,4068 N SHERIDAN RD
7347562,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
7347568,6226 S WESTERN AVE,6226,S,WESTERN,AVE,6226 S WESTERN AVE
6530197,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
7320355,1643 W CORNELIA AVE,1643,W,CORNELIA,AVE,1643 W CORNELIA AVE
7322320,21 S CLARK ST,21,S,CLARK,ST,21 S CLARK ST
7320800,5400 S ST LOUIS AVE,5400,S,ST LOUIS,AVE,5400 S ST LOUIS AVE
7320513,851 W 53RD PL,851,W,53RD,PL,851 W 53RD PL
7319894,4250 N MARINE DR,4250,N,MARINE,DR,4250 N MARINE DR
6530201,2552 W OGDEN AVE,2552,W,OGDEN,AVE,2552 W OGDEN AVE
7346734,3035 N GRESHAM AVE,3035,N,GRESHAM,AVE,3035 N GRESHAM AVE
7319280,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7319281,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7320853,3933 W DIVERSEY AVE,3933,W,DIVERSEY,AVE,3933 W DIVERSEY AVE
7320851,2119 N LOREL AVE,2119,N,LOREL,AVE,2119 N LOREL AVE
7319124,19 N PINE AVE,19,N,PINE,AVE,19 N PINE AVE
7320849,2918 N KENNETH AVE,2918,N,KENNETH,AVE,2918 N KENNETH AVE
7320460,1606 E HYDE PARK BLVD,1606,E,HYDE PARK,BLVD,1606 E HYDE PARK BLVD
7319282,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7322024,4655 S LAKE PARK AVE,4655,S,LAKE PARK,AVE,4655 S LAKE PARK AVE
7319302,832 W 33RD ST,832,W,33RD,ST,832 W 33RD ST
7323218,4130 N KOLMAR AVE,4130,N,KOLMAR,AVE,4130 N KOLMAR AVE
7320482,6514 S DR MARTIN L KING JR DR,6514,S,DR MARTIN L KING JR,DR,6514 S DR MARTIN L KING JR DR
7319321,6915 S TALMAN AVE,6915,S,TALMAN,AVE,6915 S TALMAN AVE
7321956,6100 S DR MARTIN L KING JR DR,6100,S,DR MARTIN L KING JR,DR,6100 S DR MARTIN L KING JR DR
7321955,6100 S DR MARTIN L KING JR DR,6100,S,DR MARTIN L KING JR,DR,6100 S DR MARTIN L KING JR DR
7320701,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7320700,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7330940,818 E 80TH ST,818,E,80TH,ST,818 E 80TH ST
7323182,4130 N KOLMAR AVE,4130,N,KOLMAR,AVE,4130 N KOLMAR AVE
7330937,818 E 80TH ST,818,E,80TH,ST,818 E 80TH ST
7330938,818 E 80TH ST,818,E,80TH,ST,818 E 80TH ST
7320698,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7320699,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7321954,6100 S DR MARTIN L KING JR DR,6100,S,DR MARTIN L KING JR,DR,6100 S DR MARTIN L KING JR DR
7330939,818 E 80TH ST,818,E,80TH,ST,818 E 80TH ST
7319277,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7321276,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7321953,6100 S DR MARTIN L KING JR DR,6100,S,DR MARTIN L KING JR,DR,6100 S DR MARTIN L KING JR DR
7346557,3035 N GRESHAM AVE,3035,N,GRESHAM,AVE,3035 N GRESHAM AVE
7321952,6100 S DR MARTIN L KING JR DR,6100,S,DR MARTIN L KING JR,DR,6100 S DR MARTIN L KING JR DR
7319278,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7346558,3035 N GRESHAM AVE,3035,N,GRESHAM,AVE,3035 N GRESHAM AVE
7320647,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7321288,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7321290,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7321289,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7320648,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7321287,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7320644,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7321286,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7321285,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7319469,1424 N CLEAVER ST,1424,N,CLEAVER,ST,1424 N CLEAVER ST
7320645,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7321283,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7321284,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7320646,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7321277,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7319276,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7319121,19 N PINE AVE,19,N,PINE,AVE,19 N PINE AVE
7320697,8937 S ADA ST,8937,S,ADA,ST,8937 S ADA ST
7319122,19 N PINE AVE,19,N,PINE,AVE,19 N PINE AVE
7319841,1704 W CERMAK RD,1704,W,CERMAK,RD,1704 W CERMAK RD
7319123,19 N PINE AVE,19,N,PINE,AVE,19 N PINE AVE
7319120,19 N PINE AVE,19,N,PINE,AVE,19 N PINE AVE
7323094,331 W EUGENIE ST,331,W,EUGENIE,ST,331 W EUGENIE ST
7321267,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7319119,19 N PINE AVE,19,N,PINE,AVE,19 N PINE AVE
7319274,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7319673,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7319322,6915 S TALMAN AVE,6915,S,TALMAN,AVE,6915 S TALMAN AVE
7319275,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7324683,2158 N MARMORA AVE,2158,N,MARMORA,AVE,2158 N MARMORA AVE
7319279,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7346559,3035 N GRESHAM AVE,3035,N,GRESHAM,AVE,3035 N GRESHAM AVE
7319502,4825 S DREXEL BLVD,4825,S,DREXEL,BLVD,4825 S DREXEL BLVD
7319632,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319631,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319628,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319634,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319629,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319635,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319626,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319627,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319622,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319623,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7320071,11019 S VERNON AVE,11019,S,VERNON,AVE,11019 S VERNON AVE
7319253,5315 W SCHUBERT AVE,5315,W,SCHUBERT,AVE,5315 W SCHUBERT AVE
7319250,6817 S WASHTENAW AVE,6817,S,WASHTENAW,AVE,6817 S WASHTENAW AVE
7319624,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7319254,5315 W SCHUBERT AVE,5315,W,SCHUBERT,AVE,5315 W SCHUBERT AVE
7319464,250 E 111TH ST,250,E,111TH,ST,250 E 111TH ST
7319224,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319223,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319225,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319239,6641 S CALIFORNIA AVE,6641,S,CALIFORNIA,AVE,6641 S CALIFORNIA AVE
7319557,3610 S PRAIRIE AVE,3610,S,PRAIRIE,AVE,3610 S PRAIRIE AVE
7319580,2657 N RIDGEWAY AVE,2657,N,RIDGEWAY,AVE,2657 N RIDGEWAY AVE
7321229,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7319222,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319240,6641 S CALIFORNIA AVE,6641,S,CALIFORNIA,AVE,6641 S CALIFORNIA AVE
7319836,1704 W CERMAK RD,1704,W,CERMAK,RD,1704 W CERMAK RD
7319671,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7326299,9717 S WESTERN AVE,9717,S,WESTERN,AVE,9717 S WESTERN AVE
7319241,6641 S CALIFORNIA AVE,6641,S,CALIFORNIA,AVE,6641 S CALIFORNIA AVE
7319670,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7319672,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7335027,8036 S CALUMET AVE,8036,S,CALUMET,AVE,8036 S CALUMET AVE
7319466,250 E 111TH ST,250,E,111TH,ST,250 E 111TH ST
7321230,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7321254,7419 S WESTERN AVE,7419,S,WESTERN,AVE,7419 S WESTERN AVE
7320483,6514 S DR MARTIN L KING JR DR,6514,S,DR MARTIN L KING JR,DR,6514 S DR MARTIN L KING JR DR
7319668,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7319667,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7322643,1363 W HUBBARD ST,1363,W,HUBBARD,ST,1363 W HUBBARD ST
7319666,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7319554,3610 S PRAIRIE AVE,3610,S,PRAIRIE,AVE,3610 S PRAIRIE AVE
7322642,1363 W HUBBARD ST,1363,W,HUBBARD,ST,1363 W HUBBARD ST
7319218,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319220,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7324677,2158 N MARMORA AVE,2158,N,MARMORA,AVE,2158 N MARMORA AVE
7324681,2158 N MARMORA AVE,2158,N,MARMORA,AVE,2158 N MARMORA AVE
7319665,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7319553,3610 S PRAIRIE AVE,3610,S,PRAIRIE,AVE,3610 S PRAIRIE AVE
7319219,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319834,1704 W CERMAK RD,1704,W,CERMAK,RD,1704 W CERMAK RD
7319215,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319216,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319301,832 W 33RD ST,832,W,33RD,ST,832 W 33RD ST
7319203,4161 N MILWAUKEE AVE,4161,N,MILWAUKEE,AVE,4161 N MILWAUKEE AVE
7319271,2812 S GRADY CT,2812,S,GRADY,CT,2812 S GRADY CT
7320481,6514 S DR MARTIN L KING JR DR,6514,S,DR MARTIN L KING JR,DR,6514 S DR MARTIN L KING JR DR
7319154,5230 W HARRISON ST,5230,W,HARRISON,ST,5230 W HARRISON ST
7319155,5230 W HARRISON ST,5230,W,HARRISON,ST,5230 W HARRISON ST
7319837,1704 W CERMAK RD,1704,W,CERMAK,RD,1704 W CERMAK RD
7319156,5230 W HARRISON ST,5230,W,HARRISON,ST,5230 W HARRISON ST
7319153,5230 W HARRISON ST,5230,W,HARRISON,ST,5230 W HARRISON ST
7324678,2158 N MARMORA AVE,2158,N,MARMORA,AVE,2158 N MARMORA AVE
7319157,3333 N MARSHFIELD AVE,3333,N,MARSHFIELD,AVE,3333 N MARSHFIELD AVE
7319146,4735 N BERNARD ST,4735,N,BERNARD,ST,4735 N BERNARD ST
7319499,4825 S DREXEL BLVD,4825,S,DREXEL,BLVD,4825 S DREXEL BLVD
7319145,4735 N BERNARD ST,4735,N,BERNARD,ST,4735 N BERNARD ST
7319835,1704 W CERMAK RD,1704,W,CERMAK,RD,1704 W CERMAK RD
7326301,9717 S WESTERN AVE,9717,S,WESTERN,AVE,9717 S WESTERN AVE
7319556,3610 S PRAIRIE AVE,3610,S,PRAIRIE,AVE,3610 S PRAIRIE AVE
7324682,2158 N MARMORA AVE,2158,N,MARMORA,AVE,2158 N MARMORA AVE
7319144,4735 N BERNARD ST,4735,N,BERNARD,ST,4735 N BERNARD ST
7319217,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319669,1844 W IOWA ST,1844,W,IOWA,ST,1844 W IOWA ST
7319625,6241 S KIMBARK AVE,6241,S,KIMBARK,AVE,6241 S KIMBARK AVE
7326302,9717 S WESTERN AVE,9717,S,WESTERN,AVE,9717 S WESTERN AVE
7319221,6341 S WESTERN AVE,6341,S,WESTERN,AVE,6341 S WESTERN AVE
7319249,6817 S WASHTENAW AVE,6817,S,WASHTENAW,AVE,6817 S WASHTENAW AVE
7319067,4450 N WESTERN AVE,4450,N,WESTERN,AVE,4450 N WESTERN AVE
7319052,1034 N KARLOV AVE,1034,N,KARLOV,AVE,1034 N KARLOV AVE
7319051,1034 N KARLOV AVE,1034,N,KARLOV,AVE,1034 N KARLOV AVE
7319050,1034 N KARLOV AVE,1034,N,KARLOV,AVE,1034 N KARLOV AVE
7319066,4450 N WESTERN AVE,4450,N,WESTERN,AVE,4450 N WESTERN AVE
7319500,4825 S DREXEL BLVD,4825,S,DREXEL,BLVD,4825 S DREXEL BLVD
7319501,4825 S DREXEL BLVD,4825,S,DREXEL,BLVD,4825 S DREXEL BLVD
7319463,250 E 111TH ST,250,E,111TH,ST,250 E 111TH ST
7324679,2158 N MARMORA AVE,2158,N,MARMORA,AVE,2158 N MARMORA AVE
7320202,3659 W BRYN MAWR AVE,3659,W,BRYN MAWR,AVE,3659 W BRYN MAWR AVE
7320203,3659 W BRYN MAWR AVE,3659,W,BRYN MAWR,AVE,3659 W BRYN MAWR AVE
7326196,725 W ROOT ST,725,W,ROOT,ST,725 W ROOT ST
7326195,725 W ROOT ST,725,W,ROOT,ST,725 W ROOT ST
7319471,1307 E 53RD ST,1307,E,53RD,ST,1307 E 53RD ST
7320479,6514 S DR MARTIN L KING JR DR,6514,S,DR MARTIN L KING JR,DR,6514 S DR MARTIN L KING JR DR
7326193,725 W ROOT ST,725,W,ROOT,ST,725 W ROOT ST
7320459,1606 E HYDE PARK BLVD,1606,E,HYDE PARK,BLVD,1606 E HYDE PARK BLVD
7320461,1606 E HYDE PARK BLVD,1606,E,HYDE PARK,BLVD,1606 E HYDE PARK BLVD
